AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202104,0010VDE14700,1,553478,2.13,97.85,72862,11374,20210527133343
202104,1200VDE00600,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0352VDE09900,1,1541685,6.48,93.91,86394,6,20210527133343
202104,1000VDE03631,1,2101061,5.76,83.65,84467,0,20210527133343
202104,0010VDS30300,1,3026472,12.21,79.97,86090,310,20210527133343
202104,0450VDS21600,1,932665,8.07,95.63,86388,12,20210527133343
202104,0450VDS17600,1,727379,5.02,95.08,86386,14,20210527133343
202104,0010VDE22300,1,1331415,5.59,88.48,86387,13,20210527133343
202104,0200VDS00800,1,555269,2.33,99.31,86128,272,20210527133343
202104,0100VDS06470,1,44,2.50,85.00,53110,33188,20210527133343
202104,0552VDS01530,1,-1,-1.00,-1.00,0,0,20210527133343
202104,1710VDE00120,1,1855111,7.74,87.56,86294,0,20210527133343
202104,0500VDE00100,1,1347457,13.87,71.67,86271,129,20210527133343
202104,0010VDS26500,1,2585481,11.56,91.43,86370,30,20210527133343
202104,0010VDS24200,1,1223884,10.34,75.26,86216,184,20210527133343
202104,0101VDS06850,1,59,3.75,109.00,45558,37786,20210527133343
202104,0301VDS02500,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0370VDE01800,1,1030556,5.79,98.22,85625,707,20210527133343
202104,0101VDS03231,1,153,5.41,116.44,59133,27084,20210527133343
202104,4510VDS00900,1,609083,4.88,95.98,86160,240,20210527133343
202104,0252VDE18220,1,705437,3.70,107.52,80976,0,20210527133343
202104,0010VDE21100,1,42,4.66,100.39,86382,18,20210527133343
202104,0010VDE15500,1,482640,3.18,92.46,86165,201,20210527133343
202104,0251VDE16121,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0252VDS18430,1,766904,3.91,108.94,81240,0,20210527133343
202104,0370VDE00600,1,749956,4.08,93.00,86309,74,20210527133343
202104,0352VDS03200,1,1083661,9.03,88.59,86382,18,20210527133343
202104,0150VDS29000,1,1390168,3.72,98.31,84984,164,20210527133343
202104,0450VDS01700,1,730088,5.85,92.97,86378,22,20210527133343
202104,0550VDS04000,1,545640,2.60,106.88,85277,808,20210527133343
202104,0150VDS26800,1,1422148,7.30,106.82,86383,17,20210527133343
202104,0252VDE18870,1,1213642,8.98,85.41,85735,0,20210527133343
202104,0140VDS02600,1,184265,1.99,99.49,86387,13,20210527133343
202104,0100VDE09700,1,1226176,4.06,105.67,86142,258,20210527133343
202104,0010VDS21310,1,452818,7.88,63.97,86385,15,20210527133343
202104,0500VDE04152,1,0,0.00,0.00,86371,29,20210527133343
202104,0550VDS02300,1,717320,5.04,93.07,85599,783,20210527133343
202104,0550VDS10600,1,283399,1.93,107.32,85159,1016,20210527133343
202104,0352VDS03000,1,1045928,7.71,99.21,86387,13,20210527133343
202104,1000VDS03656,1,2107891,5.57,97.04,84420,0,20210527133343
202104,0150VDE27600,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0352VDS08251,1,-1,-1.00,-1.00,36392,44103,20210527133343
202104,0150VDE27750,1,-1,-1.00,-1.00,86186,70,20210527133343
202104,0650VDS04700,1,250668,1.08,108.68,86398,2,20210527133343
202104,0252VDS18450,1,769608,4.06,103.22,81448,0,20210527133343
202104,1020VDE01100,1,984010,5.86,76.74,86367,33,20210527133343
202104,0010VDE01300,1,535308,1.22,91.53,86057,343,20210527133343
202104,0100VDS11300,1,1607763,6.19,92.15,86265,135,20210527133343
202104,0010VDE19800,1,-1,-1.00,-1.00,0,0,20210527133343
202104,1200VDS00600,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0450VDS06250,1,445618,4.12,89.89,86372,28,20210527133343
202104,0201VDS01500,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0500VDS07500,1,1590368,5.56,99.92,86306,66,20210527133343
202104,0252VDS19050,1,1150091,8.59,87.07,87089,0,20210527133343
202104,0552VDS01690,1,653628,3.77,96.54,74218,0,20210527133343
202104,0500VDS04750,1,2023084,6.00,89.47,86373,27,20210527133343
202104,0500VDE16900,1,413855,2.63,102.12,86400,0,20210527133343
202104,0450VDE16606,1,768994,5.04,99.41,86363,37,20210527133343
202104,2510VDS05000,1,1113019,7.24,91.57,86020,380,20210527133343
202104,0650VDE04100,1,262564,1.12,100.20,86215,185,20210527133343
202104,0351VDS16900,1,494964,2.36,99.86,85139,1261,20210527133343
202104,0300VDE03900,1,595503,3.56,101.17,86090,310,20210527133343
202104,0150VDE25100,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0600VDS00021,1,891782,6.07,92.68,86366,0,20210527133343
202104,0352VDE04850,1,-1,-1.00,-1.00,36828,42142,20210527133343
202104,1300VDS00120,1,968644,2.69,96.57,65402,0,20210527133343
202104,0450VDE23300,1,218458,1.32,100.05,86385,15,20210527133343
202104,0251VDS03700,1,434457,3.09,93.97,86360,40,20210527133343
202104,0100VDS07450,1,87,4.37,71.00,59494,26865,20210527133343
202104,0552VDE01470,1,523813,3.17,98.88,69943,0,20210527133343
202104,1100VDS01200,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0450VDS11000,1,797841,5.70,89.98,86364,36,20210527133343
202104,0270VDS02750,1,368780,2.65,107.48,86374,26,20210527133343
202104,0552VDE01230,1,690359,4.38,91.29,74352,0,20210527133343
202104,0251VDE06400,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0500VDS15900,1,439075,3.24,94.66,86382,18,20210527133343
202104,0270VDE05050,1,9919,1.43,119.18,68961,17437,20210527133343
202104,1000VDS03615,1,1925922,5.85,90.14,84358,0,20210527133343
202104,0252VDE19040,1,516709,8.63,83.94,43959,0,20210527133343
202104,0251VDE10200,1,538120,2.88,98.47,86375,25,20210527133343
202104,0140VDS01700,1,309204,2.16,100.98,85583,817,20210527133343
202104,0300VDS06900,1,541895,3.80,98.11,85818,582,20210527133343
202104,2510VDS04700,1,1069254,7.47,88.12,85785,256,20210527133343
202104,0101VDS05000,1,272728,2.23,102.39,85411,937,20210527133343
202104,0251VDE17600,1,1203670,3.38,100.89,86376,24,20210527133343
202104,1000VDE03632,1,2100263,5.64,84.70,84467,0,20210527133343
202104,0500VDE15300,1,443663,2.51,111.94,85441,52,20210527133343
202104,0010VDE02400,1,1125836,1.93,102.42,86339,61,20210527133343
202104,0351VDS06100,1,394518,2.94,99.88,86383,17,20210527133343
202104,0550VDE13600,1,185855,6.13,95.43,86377,23,20210527133343
202104,0550VDE12407,1,-1,-1.00,-1.00,0,0,20210527133343
202104,2510VDS05100,1,1074307,7.51,90.59,86163,237,20210527133343
202104,0150VDS10700,1,445190,2.66,114.17,86385,15,20210527133343
202104,1000VDS04700,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0370VDE01300,1,758048,5.55,95.00,84070,2321,20210527133343
202104,0010VDS13651,1,0,0.00,0.00,61593,24792,20210527133343
202104,0270VDS03900,1,347827,2.08,110.23,84818,1520,20210527133343
202104,1000VDS04100,1,2477078,8.55,80.74,85809,429,20210527133343
202104,0170VDE00016,1,1264334,5.64,93.95,81309,0,20210527133343
202104,0150VDE26951,1,-1,-1.00,-1.00,10515,12744,20210527133343
202104,0550VDS10100,1,289415,1.41,111.31,86360,40,20210527133343
202104,0010VDE15100,1,483772,2.31,98.50,85876,524,20210527133343
202104,0352VDS02500,1,1057223,2.97,88.07,86373,27,20210527133343
202104,0140VDS00800,1,295391,1.69,100.27,85866,534,20210527133343
202104,0552VDE01340,1,694610,4.15,95.47,74174,0,20210527133343
202104,0100VDE12700,1,819812,4.76,100.56,85459,48,20210527133343
202104,0010VDE04900,1,599357,2.88,97.46,86101,299,20210527133343
202104,0100VDE07321,1,-1,-1.00,-1.00,54858,30308,20210527133343
202104,0101VDS00610,1,18396,2.73,95.24,62168,23973,20210527133343
202104,0351VDS08400,1,474605,3.48,97.45,85384,1016,20210527133343
202104,0270VDS03501,1,361370,2.01,107.06,84962,1421,20210527133343
202104,0150VDS20900,1,544637,2.95,107.94,84239,1525,20210527133343
202104,0270VDS02550,1,9168,2.65,119.17,69748,16652,20210527133343
202104,0150VDS03000,1,179401,1.62,92.95,86134,266,20210527133343
202104,0300VDE05800,1,603659,3.81,101.23,84197,1986,20210527133343
202104,2510VDE04700,1,941743,7.16,86.07,85749,292,20210527133343
202104,0010VDS08200,1,1683716,5.30,96.24,86096,167,20210527133343
202104,0552VDS01880,1,1130881,7.03,86.91,78112,0,20210527133343
202104,0450VDE03800,1,691191,5.77,92.88,86389,11,20210527133343
202104,1000VDS03800,1,1935438,6.20,93.66,86259,102,20210527133343
202104,1000VDS00900,1,0,0.00,0.00,86381,19,20210527133343
202104,0550VDE13100,1,271647,2.23,105.40,86383,17,20210527133343
202104,2510VDE03500,1,921764,5.33,98.71,85862,538,20210527133343
202104,0010VDS02800,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0150VDE24400,1,1153649,5.23,98.46,85838,562,20210527133343
202104,0450VDS15400,1,754301,4.02,100.67,86383,17,20210527133343
202104,0550VDS15700,1,244048,1.86,106.07,85105,1295,20210527133343
202104,0450VDS18800,1,279312,5.28,99.64,86385,15,20210527133343
202104,0201VDE00100,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0550VDS02200,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0270VDE05070,1,2662,1.90,119.27,76065,10285,20210527133343
202104,0500VDE05550,1,1750984,5.57,93.78,86328,72,20210527133343
202104,0550VDE22003,1,302100,1.92,98.56,85695,705,20210527133343
202104,0500VDS06900,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0550VDE23200,1,305136,1.83,109.10,86345,55,20210527133343
202104,0370VDS01200,1,816001,4.02,97.47,85873,451,20210527133343
202104,2510VDS02000,1,753509,3.60,100.46,85393,1003,20210527133343
202104,0270VDE02950,1,94,1.13,127.15,81923,4209,20210527133343
202104,0301VDE05900,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0552VDE01010,1,656010,4.08,91.39,73194,0,20210527133343
202104,0600VDS00020,1,880228,5.99,97.07,86363,0,20210527133343
202104,0450VDS13600,1,711494,4.13,105.94,86193,75,20210527133343
202104,0170VDS00001,1,924632,3.71,91.15,82068,0,20210527133343
202104,0150VDS07700,1,0,0.00,0.00,86385,15,20210527133343
202104,0650VDS00700,1,272462,2.17,99.72,86391,9,20210527133343
202104,0300VDS01200,1,642760,3.41,100.78,86221,66,20210527133343
202104,1510VDS02300,1,253171,1.60,108.07,86305,95,20210527133343
202104,0010VDS00600,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0100VDS08300,1,1029641,3.77,93.43,86378,22,20210527133343
202104,0552VDE00740,1,734593,4.09,96.92,74427,0,20210527133343
202104,1000VDS00700,1,2949523,8.37,84.94,86352,48,20210527133343
202104,0010VDE30200,1,2736848,24.57,66.71,86379,21,20210527133343
202104,0450VDE22400,1,1050142,9.97,90.03,86384,16,20210527133343
202104,0300VDE01210,1,690628,4.65,94.76,86334,66,20210527133343
202104,0500VDE02350,1,-1,-1.00,-1.00,42552,41841,20210527133343
202104,0010VDS13600,1,-1,-1.00,-1.00,0,0,20210527133343
202104,1510VDS04000,1,319471,1.54,111.07,86375,25,20210527133343
202104,0370VDS01000,1,775174,3.87,97.45,82005,1116,20210527133343
202104,0150VDE25200,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0252VDS18750,1,1052763,5.55,99.63,85428,0,20210527133343
202104,0150VDE09700,1,420812,2.89,105.27,86117,276,20210527133343
202104,1200VDE01000,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0500VDE08351,1,0,0.00,0.00,62465,23917,20210527133343
202104,0351VDE16500,1,375795,1.86,110.91,84826,1574,20210527133343
202104,0300VDS02500,1,581338,3.50,99.39,84834,1465,20210527133343
202104,0450VDE14100,1,746471,4.19,104.56,86349,51,20210527133343
202104,0010VDS22200,1,1776191,6.91,97.27,86383,17,20210527133343
202104,0150VDS21700,1,606396,3.04,113.37,86258,142,20210527133343
202104,0550VDS01100,1,915194,5.91,95.02,85610,766,20210527133343
202104,0010VDS29800,1,-1,-1.00,-1.00,0,0,20210527133343
202104,1510VDE01900,1,276010,1.66,104.50,86296,104,20210527133343
202104,0550VDS01200,1,614576,3.10,101.16,85517,767,20210527133343
202104,0121VDE02200,1,553046,3.21,104.30,85490,679,20210527133343
202104,0450VDE20700,1,893914,7.31,97.91,86383,17,20210527133343
202104,0352VDS00300,1,984192,3.17,90.47,86381,19,20210527133343
202104,0550VDS05000,1,464102,2.37,96.57,85633,767,20210527133343
202104,0450VDS07600,1,415688,2.96,93.98,86365,35,20210527133343
202104,0010VDS17000,1,510987,2.64,93.52,81673,4591,20210527133343
202104,0010VDE27600,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0010VDS30500,1,3220844,22.03,66.26,86381,19,20210527133343
202104,0500VDS16504,1,353194,2.64,97.63,61641,1258,20210527133343
202104,0120VDE01200,1,268600,1.99,101.70,86384,16,20210527133343
202104,0150VDS24000,1,0,0.00,0.00,86388,12,20210527133343
202104,1000VDE03500,1,2763267,7.35,84.46,86359,41,20210527133343
202104,0450VDS12200,1,749046,4.44,103.99,86158,242,20210527133343
202104,0100VDE09900,1,1332129,4.34,100.52,86372,28,20210527133343
202104,0150VDE25400,1,1463372,7.27,92.31,86377,23,20210527133343
202104,0100VDE13000,1,1096999,4.28,101.78,86381,19,20210527133343
202104,0500VDE11500,1,580324,3.09,109.45,86394,6,20210527133343
202104,0450VDS02800,1,623022,6.25,86.07,86355,45,20210527133343
202104,4000VDS00006,1,681928,5.79,96.03,84696,0,20210527133343
202104,0010VDE23900,1,1166283,5.94,94.06,86334,66,20210527133343
202104,0352VDS09400,1,1114282,5.28,97.00,86354,46,20210527133343
202104,0010VDS15400,1,491212,2.06,97.43,85036,1067,20210527133343
202104,0150VDE24300,1,1207349,10.01,85.74,86382,18,20210527133343
202104,0352VDS09250,1,2824,4.20,20.40,47522,34444,20210527133343
202104,0550VDS18700,1,60697,2.22,115.75,86385,15,20210527133343
202104,0351VDS08800,1,369520,2.93,101.16,86031,369,20210527133343
202104,1020VDS01100,1,398614,2.71,99.38,86177,223,20210527133343
202104,1710VDE00210,1,778230,3.68,95.10,86345,0,20210527133343
202104,0010VDS31700,1,2794297,7.07,84.14,86364,36,20210527133343
202104,0150VDS18000,1,481477,2.39,110.94,86385,15,20210527133343
202104,0450VDS00600,1,853129,6.66,89.76,86387,13,20210527133343
202104,0201VDS02403,1,217469,1.68,105.61,86095,28,20210527133343
202104,0500VDS13000,1,472427,3.54,97.22,86399,1,20210527133343
202104,0550VDS17500,1,471230,2.72,100.58,86385,15,20210527133343
202104,1000VDE03629,1,2102939,7.49,77.51,84460,0,20210527133343
202104,0550VDE04400,1,555515,2.92,104.74,86366,34,20210527133343
202104,0150VDE13300,1,487430,2.86,101.78,82250,1276,20210527133343
202104,0100VDE00750,1,344520,2.31,100.79,83548,2303,20210527133343
202104,0270VDS03400,1,0,0.00,0.00,69128,17264,20210527133343
202104,0500VDS01700,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0010VDE08800,1,1455786,4.97,100.86,75916,34,20210527133343
202104,0550VDE09700,1,231853,1.59,110.60,83898,712,20210527133343
202104,0500VDE14900,1,385608,4.17,94.74,85444,50,20210527133343
202104,0010VDS06800,1,1043361,3.49,91.84,86380,20,20210527133343
202104,0400VDE04000,1,659602,4.87,93.96,86016,380,20210527133343
202104,0550VDE05800,1,469214,2.33,105.06,86378,22,20210527133343
202104,0150VDE27400,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0450VDS23110,1,14824,2.18,112.30,45275,39326,20210527133343
202104,0552VDS01740,1,653564,3.70,100.53,74271,0,20210527133343
202104,0351VDS09400,1,412734,3.16,105.08,85594,806,20210527133343
202104,0351VDS14500,1,318863,1.57,108.84,86373,27,20210527133343
202104,0101VDS00800,1,174757,1.30,108.32,85149,1251,20210527133343
202104,0101VDE05850,1,0,0.00,0.00,69119,17272,20210527133343
202104,0010VDS01600,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0101VDE02040,1,56,1.03,125.00,59255,26948,20210527133343
202104,1710VDS00050,1,1846775,5.69,98.04,86301,0,20210527133343
202104,0010VDE32500,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0140VDS02500,1,184522,1.60,99.88,85753,647,20210527133343
202104,1000VDS03630,1,2199624,6.83,93.27,84207,0,20210527133343
202104,0120VDE00400,1,239668,1.76,99.92,85480,897,20210527133343
202104,0352VDE06900,1,1186111,6.85,91.24,86372,28,20210527133343
202104,0450VDS05900,1,443198,3.16,92.45,86389,11,20210527133343
202104,0450VDS14400,1,715732,4.56,103.81,86384,16,20210527133343
202104,0100VDE10300,1,746205,4.79,92.58,86123,277,20210527133343
202104,2510VDE05300,1,1174240,9.76,85.32,86380,20,20210527133343
202104,0270VDE01100,1,308315,2.29,97.67,84835,1565,20210527133343
202104,0352VDS01400,1,878497,7.92,96.81,86066,334,20210527133343
202104,0500VDE10500,1,280014,2.16,99.82,85684,716,20210527133343
202104,0552VDE01190,1,575977,3.47,96.63,72019,0,20210527133343
202104,0500VDE14800,1,348404,7.82,95.30,85445,49,20210527133343
202104,0352VDS00700,1,889269,2.47,87.60,80419,5949,20210527133343
202104,1000VDS00400,1,3023203,10.19,81.30,86199,155,20210527133343
202104,0252VDS18310,1,744636,4.08,98.43,80347,0,20210527133343
202104,0400VDS00800,1,-1,-1.00,-1.00,0,0,20210527133343
202104,0252VDS18350,1,744940,3.94,100.74,80508,0,20210527133343
202104,0500VDE09200,1,586168,3.31,108.79,86397,3,20210527133343
202104,0450VDE18900,1,791802,5.90,98.26,86386,14,20210527133343
202104,0200VDS03800,1,476611,1.77,109.30,86389,11,20210527133343
202104,5510VDS00400,1,873150,4.42,89.02,86383,17,20210527133343
202104,0550VDE07000,1,480753,2.43,105.30,85868,532,20210527133343
202104,0010VDS25610,1,-1,-1.00,-1.00,72952,8,20210527133343
202104,0500VDE05940,1,-1,-1.00,-1.00,30263,37538,20210527133343
202104,0351VDE06600,1,372561,3.07,99.40,86078,322,20210527133343
202104,0010VDE09200,1,1656460,4.97,99.66,86386,14,20210527133343
202104,0251VDE13700,1,543988,3.99,121.03,86230,104,20210527133343
202104,0351VDS10900,1,387637,3.45,91.27,86085,315,20210527133343
202104,0010VDE07500,1,2060623,6.16,101.07,86280,120,20210527133343
202104,0170VDE00012,1,813370,5.51,100.69,81243,0,20210527133343
202104,0101VDS07200,1,405590,2.85,100.86,85525,875,20210527133343
202104,0300VDE03500,1,542414,4.01,93.27,83644,2469,20210527133343
202104,0010VDS29500,1,2339891,14.90,78.58,81854,424,20210527133343
202104,1000VDE03800,1,2302232,12.93,76.27,77931,8411,20210527133343
202104,0170VDS00005,1,1037888,3.98,95.73,81342,0,20210527133343
