AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202106,0150VDE27750,1,-1,-1.00,-1.00,27457,46,20210701083031
202106,0650VDS04700,1,277617,1.08,104.68,86396,4,20210701083031
202106,0252VDS18450,1,714879,4.00,103.18,76339,0,20210701083031
202106,1020VDE01100,1,312638,5.88,77.05,26901,19,20210701083031
202106,0010VDE01300,1,534941,1.21,91.37,85574,505,20210701083031
202106,0100VDS11300,1,1616581,6.15,92.16,81097,5303,20210701083031
202106,0010VDE19800,1,-1,-1.00,-1.00,0,0,20210701083031
202106,1200VDS00600,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0450VDS06250,1,501943,3.28,89.24,83460,2940,20210701083031
202106,0201VDS01500,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0500VDS07500,1,1644690,5.73,99.80,86372,28,20210701083031
202106,0252VDS19050,1,357410,8.81,30.37,21459,0,20210701083031
202106,0552VDS01690,1,673246,3.91,96.05,74926,0,20210701083031
202106,0500VDS04750,1,2071700,6.18,89.07,86358,42,20210701083031
202106,0500VDE16900,1,480402,2.97,102.51,86395,5,20210701083031
202106,0450VDE16606,1,770555,5.01,99.96,86364,36,20210701083031
202106,2510VDS05000,1,635647,7.42,86.67,86387,13,20210701083031
202106,0650VDE04100,1,300171,1.18,101.67,86233,167,20210701083031
202106,0351VDS16900,1,502577,2.39,99.88,85364,1036,20210701083031
202106,0300VDE03900,1,587776,3.46,101.55,85484,331,20210701083031
202106,0150VDE25100,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0600VDS00021,1,963081,7.35,91.32,86364,0,20210701083031
202106,0352VDE04850,1,-1,-1.00,-1.00,36289,42822,20210701083031
202106,1300VDS00120,1,1059888,2.81,96.78,69634,0,20210701083031
202106,0450VDE23300,1,212381,1.28,100.49,86377,23,20210701083031
202106,0251VDS03700,1,436596,3.39,93.32,85726,101,20210701083031
202106,0100VDS07450,1,118,4.37,71.00,54938,31299,20210701083031
202106,0552VDE01470,1,532454,3.16,99.42,70891,0,20210701083031
202106,1100VDS01200,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0450VDS11000,1,798907,5.60,90.51,86380,20,20210701083031
202106,0270VDS02750,1,368246,2.66,107.43,86375,25,20210701083031
202106,0552VDE01230,1,707839,4.44,91.12,75295,0,20210701083031
202106,0251VDE06400,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0500VDS15900,1,511313,3.61,94.44,86397,3,20210701083031
202106,0270VDE05050,1,8785,1.42,118.71,68373,17989,20210701083031
202106,1000VDS03615,1,1870326,5.93,89.73,83409,0,20210701083031
202106,0252VDE19040,1,1001294,7.81,90.73,70186,0,20210701083031
202106,0251VDE10200,1,553036,2.93,98.47,86363,37,20210701083031
202106,0140VDS01700,1,315115,2.17,101.34,85515,885,20210701083031
202106,0300VDS06900,1,548894,3.77,98.07,85205,641,20210701083031
202106,2510VDS04700,1,1087107,7.65,88.05,85855,285,20210701083031
202106,0101VDS05000,1,267187,2.12,103.23,85461,916,20210701083031
202106,0251VDE17600,1,1207807,3.38,101.19,86379,21,20210701083031
202106,1000VDE03632,1,2095621,5.78,83.82,83529,0,20210701083031
202106,0500VDE15300,1,515421,2.81,111.39,86356,44,20210701083031
202106,0010VDE02400,1,1135704,1.94,102.25,85760,319,20210701083031
202106,0351VDS06100,1,414407,2.98,100.56,81254,5146,20210701083031
202106,0550VDE13600,1,180586,6.04,95.76,86383,17,20210701083031
202106,0550VDE12407,1,-1,-1.00,-1.00,0,0,20210701083031
202106,2510VDS05100,1,1089822,7.65,90.28,85885,255,20210701083031
202106,0150VDS10700,1,423195,2.58,113.88,86380,20,20210701083031
202106,1000VDS04700,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0370VDE01300,1,746401,5.32,95.17,84277,2027,20210701083031
202106,0010VDS13651,1,-1,-1.00,-1.00,60597,25768,20210701083031
202106,0270VDS03900,1,345452,1.96,110.97,84927,1473,20210701083031
202106,1000VDS04100,1,2447226,8.21,82.87,86198,202,20210701083031
202106,0170VDE00016,1,1150574,5.38,96.49,81042,0,20210701083031
202106,0150VDE26951,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0550VDS10100,1,298741,1.61,109.48,85331,1069,20210701083031
202106,0010VDE15100,1,489828,2.30,98.93,85851,549,20210701083031
202106,0352VDS02500,1,1066719,2.94,88.15,86378,22,20210701083031
202106,0140VDS00800,1,298431,1.73,99.92,85742,575,20210701083031
202106,0552VDE01340,1,711528,4.10,96.86,75251,0,20210701083031
202106,0100VDE12700,1,775983,4.59,100.92,80955,5256,20210701083031
202106,0010VDE04900,1,587769,2.81,97.98,86116,284,20210701083031
202106,0100VDE07321,1,-1,-1.00,-1.00,49748,35217,20210701083031
202106,0101VDS00610,1,16080,2.78,95.79,62378,23820,20210701083031
202106,0351VDS08400,1,488435,3.60,96.67,79866,6212,20210701083031
202106,0270VDS03501,1,359683,2.06,106.72,85038,1362,20210701083031
202106,0150VDS20900,1,535055,2.90,108.41,84951,1449,20210701083031
202106,0270VDS02550,1,6948,2.63,119.19,69514,16886,20210701083031
202106,0150VDS03000,1,177300,1.63,92.35,84927,269,20210701083031
202106,0300VDE05800,1,506464,3.12,77.49,43853,35814,20210701083031
202106,2510VDE04700,1,955065,7.21,86.33,85815,325,20210701083031
202106,0010VDS08200,1,1703332,5.28,96.35,86297,89,20210701083031
202106,0552VDS01880,1,1137419,6.83,88.03,78846,0,20210701083031
202106,0450VDE03800,1,693877,5.70,93.04,81229,5171,20210701083031
202106,1000VDS03800,1,1943004,6.18,94.72,86322,78,20210701083031
202106,1000VDS00900,1,156640,15.28,69.02,86368,26,20210701083031
202106,0550VDE13100,1,280214,2.25,106.43,86387,13,20210701083031
202106,2510VDE03500,1,941128,5.32,99.27,85907,493,20210701083031
202106,0010VDS02800,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0150VDE24400,1,1167023,5.00,100.14,85861,539,20210701083031
202106,0450VDS15400,1,761318,3.92,101.65,86378,22,20210701083031
202106,0550VDS15700,1,231352,1.99,104.94,84952,1409,20210701083031
202106,0450VDS18800,1,796146,4.86,100.35,86387,13,20210701083031
202106,0201VDE00100,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0550VDS02200,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0270VDE05070,1,1725,1.98,118.31,76251,10149,20210701083031
202106,0500VDE05550,1,1789382,5.65,93.68,86345,55,20210701083031
202106,0550VDE22003,1,320275,2.01,97.85,85670,730,20210701083031
202106,0500VDS06900,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0550VDE23200,1,397173,2.24,105.80,86205,27,20210701083031
202106,0370VDS01200,1,790264,3.98,95.53,85735,467,20210701083031
202106,2510VDS02000,1,757196,3.61,99.76,85341,1059,20210701083031
202106,0270VDE02950,1,-1,-1.00,-1.00,75291,10393,20210701083031
202106,0301VDE05900,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0552VDE01010,1,675860,4.08,91.35,73841,0,20210701083031
202106,0600VDS00020,1,964758,7.37,95.74,86360,0,20210701083031
202106,0450VDS13600,1,725755,4.20,105.76,86387,13,20210701083031
202106,0170VDS00001,1,987712,3.68,91.48,85376,0,20210701083031
202106,0150VDS07700,1,332745,2.47,105.23,86295,105,20210701083031
202106,0650VDS00700,1,300250,2.29,99.65,86386,14,20210701083031
202106,0300VDS01200,1,648881,3.45,101.19,85686,642,20210701083031
202106,1510VDS02300,1,257928,1.63,107.69,85862,538,20210701083031
202106,0010VDS00600,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0100VDS08300,1,1046351,3.82,93.42,81034,5302,20210701083031
202106,0552VDE00740,1,748990,4.20,96.46,75570,0,20210701083031
202106,1000VDS00700,1,2960277,8.54,84.53,86338,62,20210701083031
202106,0010VDE30200,1,2769073,23.03,69.05,86379,21,20210701083031
202106,0450VDE22400,1,1034850,9.46,91.96,86387,13,20210701083031
202106,0300VDE01210,1,683211,4.43,95.97,85997,130,20210701083031
202106,0500VDE02350,1,-1,-1.00,-1.00,41800,42712,20210701083031
202106,0010VDS13600,1,-1,-1.00,-1.00,0,0,20210701083031
202106,1510VDS04000,1,323697,1.53,111.78,86373,27,20210701083031
202106,0370VDS01000,1,14551,1.97,90.23,50267,9110,20210701083031
202106,0150VDE25200,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0252VDS18750,1,983047,5.61,99.64,80795,0,20210701083031
202106,0150VDE09700,1,417020,2.87,104.91,86377,23,20210701083031
202106,1200VDE01000,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0500VDE08351,1,0,0.00,0.00,62628,23756,20210701083031
202106,0351VDE16500,1,387007,2.00,109.28,84598,1788,20210701083031
202106,0300VDS02500,1,345076,3.44,98.51,43294,10550,20210701083031
202106,0450VDE14100,1,211963,4.03,98.88,85422,905,20210701083031
202106,0010VDS22200,1,1013800,4.72,97.46,86387,13,20210701083031
202106,0150VDS21700,1,589643,2.89,114.79,86287,113,20210701083031
202106,0550VDS01100,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0010VDS29800,1,-1,-1.00,-1.00,0,0,20210701083031
202106,1510VDE01900,1,281054,1.65,105.11,86288,112,20210701083031
202106,0550VDS01200,1,621740,3.07,101.69,85545,719,20210701083031
202106,0121VDE02200,1,549737,3.07,105.35,85773,627,20210701083031
202106,0450VDE20700,1,911532,6.85,99.79,86387,13,20210701083031
202106,0352VDS00300,1,949518,6.61,92.25,85886,185,20210701083031
202106,0550VDS05000,1,480027,2.40,96.69,85591,809,20210701083031
202106,0450VDS07600,1,416217,2.93,93.83,86336,64,20210701083031
202106,0010VDS17000,1,507894,3.07,92.29,85699,614,20210701083031
202106,0010VDE27600,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0010VDS30500,1,2920236,21.99,65.28,86383,17,20210701083031
202106,0500VDS16504,1,550351,3.13,95.64,84526,1686,20210701083031
202106,0120VDE01200,1,267466,2.08,101.44,86314,69,20210701083031
202106,0150VDS24000,1,842925,7.51,101.01,84086,142,20210701083031
202106,1000VDE03500,1,2772518,7.60,83.45,86141,226,20210701083031
202106,0450VDS12200,1,762767,4.42,104.46,86145,255,20210701083031
202106,0100VDE09900,1,1347028,4.41,100.46,81232,5168,20210701083031
202106,0150VDE25400,1,1423642,6.14,94.74,86377,23,20210701083031
202106,0100VDE13000,1,1092011,4.28,100.66,81288,5112,20210701083031
202106,0500VDE11500,1,659566,3.79,107.96,86384,16,20210701083031
202106,0450VDS02800,1,707865,6.12,85.55,81227,5173,20210701083031
202106,4000VDS00006,1,723884,7.86,94.75,86051,0,20210701083031
202106,0010VDE23900,1,1158666,6.42,93.67,86361,39,20210701083031
202106,0352VDS09400,1,1143487,5.56,96.83,86162,109,20210701083031
202106,0010VDS15400,1,491927,2.12,97.84,85272,914,20210701083031
202106,0150VDE24300,1,1126303,9.39,95.36,86381,19,20210701083031
202106,0352VDS09250,1,2578,4.18,22.19,46335,34925,20210701083031
202106,0550VDS18700,1,0,0.00,0.00,86388,12,20210701083031
202106,0351VDS08800,1,384361,2.96,101.35,80887,5513,20210701083031
202106,1020VDS01100,1,124065,2.67,99.39,26809,111,20210701083031
202106,1710VDE00210,1,782792,3.80,94.48,86361,0,20210701083031
202106,0010VDS31700,1,2790729,7.21,83.61,86370,30,20210701083031
202106,0150VDS18000,1,475964,2.34,111.03,86379,21,20210701083031
202106,0450VDS00600,1,855978,6.67,89.63,81237,5163,20210701083031
202106,0201VDS02403,1,222492,1.75,105.87,86373,27,20210701083031
202106,0500VDS13000,1,516079,4.83,94.24,86396,4,20210701083031
202106,0550VDS17500,1,478057,2.71,100.36,86388,12,20210701083031
202106,1000VDE03629,1,2098823,7.48,76.81,83520,0,20210701083031
202106,0550VDE04400,1,576335,2.77,105.52,86366,34,20210701083031
202106,0150VDE13300,1,520097,2.87,101.63,85255,1145,20210701083031
202106,0100VDE00750,1,348272,2.34,100.87,83862,2024,20210701083031
202106,0270VDS03400,1,-1,-1.00,-1.00,68763,17474,20210701083031
202106,0500VDS01700,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0010VDE08800,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0550VDE09700,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0500VDE14900,1,467480,4.54,95.43,86397,3,20210701083031
202106,0010VDS06800,1,1031180,3.46,92.21,86377,23,20210701083031
202106,0400VDE04000,1,658881,4.93,93.63,85943,443,20210701083031
202106,0550VDE05800,1,486711,2.40,104.54,86365,35,20210701083031
202106,0150VDE27400,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0450VDS23110,1,13670,2.14,110.83,44900,39862,20210701083031
202106,0552VDS01740,1,673001,3.78,100.68,74873,0,20210701083031
202106,0351VDS09400,1,415745,3.13,105.80,85014,1026,20210701083031
202106,0351VDS14500,1,325879,1.58,109.59,86364,36,20210701083031
202106,0101VDS00800,1,172132,1.27,109.20,85120,1280,20210701083031
202106,0101VDE05850,1,0,0.00,0.00,68568,17814,20210701083031
202106,0010VDS01600,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0101VDE02040,1,42,1.03,125.00,59331,26925,20210701083031
202106,1710VDS00050,1,1864267,5.68,98.44,86323,0,20210701083031
202106,0010VDE32500,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0140VDS02500,1,185647,1.62,100.31,85668,732,20210701083031
202106,1000VDS03630,1,2177617,6.96,93.04,83239,0,20210701083031
202106,0120VDE00400,1,248897,1.80,98.98,85571,829,20210701083031
202106,0352VDE06900,1,1202286,6.95,91.20,86380,20,20210701083031
202106,0450VDS05900,1,441785,3.21,93.24,86361,39,20210701083031
202106,0450VDS14400,1,725515,4.51,104.48,86324,76,20210701083031
202106,0100VDE10300,1,756686,4.96,92.38,81036,5364,20210701083031
202106,2510VDE05300,1,1175531,9.37,86.51,86383,17,20210701083031
202106,0270VDE01100,1,311536,2.28,98.76,84684,1716,20210701083031
202106,0352VDS01400,1,880673,7.50,96.80,86072,328,20210701083031
202106,0500VDE10500,1,315331,2.28,100.02,85689,711,20210701083031
202106,0552VDE01190,1,587834,3.58,96.26,72893,0,20210701083031
202106,0500VDE14800,1,545649,5.42,88.02,86381,19,20210701083031
202106,0352VDS00700,1,770382,2.08,92.21,82310,4090,20210701083031
202106,1000VDS00400,1,3044362,10.22,81.31,86311,89,20210701083031
202106,0252VDS18310,1,667814,4.07,98.52,73943,0,20210701083031
202106,0400VDS00800,1,-1,-1.00,-1.00,0,0,20210701083031
202106,0252VDS18350,1,690231,3.83,101.02,75749,0,20210701083031
202106,0500VDE09200,1,635354,3.50,108.29,86396,4,20210701083031
202106,0450VDE18900,1,793001,5.65,99.69,86392,8,20210701083031
202106,0200VDS03800,1,501218,1.77,110.71,86380,20,20210701083031
202106,5510VDS00400,1,818793,4.25,87.68,81196,5204,20210701083031
202106,0550VDE07000,1,494988,2.57,104.77,85909,491,20210701083031
202106,0010VDS25610,1,-1,-1.00,-1.00,1196,186,20210701083031
202106,0500VDE05940,1,-1,-1.00,-1.00,21467,33369,20210701083031
202106,0351VDE06600,1,389771,3.21,99.21,80904,5496,20210701083031
202106,0010VDE09200,1,1622974,4.98,100.01,86380,20,20210701083031
202106,0251VDE13700,1,568690,4.06,117.12,84541,86,20210701083031
202106,0351VDS10900,1,399672,3.64,90.89,80858,5502,20210701083031
202106,0010VDE07500,1,1710393,5.74,105.01,85369,695,20210701083031
202106,0170VDE00012,1,856591,5.18,101.18,85176,0,20210701083031
202106,0101VDS07200,1,393567,2.75,101.42,85607,793,20210701083031
202106,0300VDE03500,1,529827,3.99,93.15,85081,727,20210701083031
202106,0010VDS29500,1,2509840,15.26,78.47,86383,17,20210701083031
202106,1000VDE03800,1,2340601,12.09,78.30,79142,7252,20210701083031
